player_id,season,position,unit,player,run_defense_snaps,pass_rush_snaps,coverage_snaps,total_snaps,run_block_snaps,receiving_snaps,pass_block_snaps,run_snaps,pass_snaps,run_defense,pass_rush,coverage,discipline,defense,run_block,receiving,pass_block,run,pass,offense,coverage_rank,offense_rank,defense_rank,run_defense_rank,pass_rush_rank,receiving_rank,pass_rank,run_block_rank,pass_block_rank,run_rank,season_1,position_1,pff_player_id,wick_score,capped_wick_score
123708,2023,DI,defense,T.J. Jackson,1526.0,2382.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,89.72941176470589,70.71764705882353,63.58461538461539,80.3,87.49411764705883,,,,,,,,,6.466666666666667,2.5555555555555554,128.4375,,,,,,2023,DE,123708,48.8,48.8
101405,2022,ED,defense,Noah Potter,2407.0,2010.0,17.0,4973,0.0,0.0,0.0,0.0,0.0,60.99473684210527,73.26842105263158,67.8157894736842,56.836842105263166,70.05263157894737,,,,,,,,,365.3888888888889,551.6666666666666,224.75,,,,,,2022,DE,101405,39.2,39.2
98193,2023,ED,defense,Quindarius Dunnigan,3372.0,4152.0,110.0,8938,0.0,0.0,0.0,0.0,0.0,72.99473684210527,65.84210526315789,48.810526315789474,55.68947368421052,66.9421052631579,,,,,,,,,406.42105263157896,184.0,331.72222222222223,,,,,,2023,DPR,98193,38.3,38.3
100955,2022,ED,defense,Rick D'Abreu,429.0,930.0,0.0,1467,0.0,0.0,0.0,0.0,0.0,55.44705882352941,69.65882352941176,59.26666666666667,77.62941176470588,63.211764705882345,,,,,,,,,,,,,,,,,2022,DE,100955,37.4,37.4
98162,2023,ED,defense,Elijah Alston,2436.0,2856.0,323.0,6339,0.0,0.0,0.0,0.0,0.0,67.49473684210527,80.93157894736842,89.86842105263158,75.70526315789475,86.51052631578948,,,,,,,,,46.8421052631579,328.6875,80.22222222222223,,,,,,2023,DPR,98162,61.3,61.3
55198,2020,ED,defense,Jordan Strachan,2565.0,2903.0,1191.0,7198,0.0,0.0,0.0,0.0,0.0,74.13888888888889,81.08333333333333,51.18333333333333,34.93333333333333,72.71111111111111,,,,,,,63.333333333333336,,100.52941176470588,65.3076923076923,42.9375,,,,,,2020,DE,55198,60.2,60.2
82430,2020,ED,defense,Mohamed Diallo,846.0,889.0,0.0,1892,0.0,0.0,0.0,0.0,0.0,82.64545454545454,69.33636363636364,60.15,81.14545454545454,81.4090909090909,,,,,,,,,46.285714285714285,17.857142857142858,148.75,,,,,,2020,DE,82430,60.5,60.5
76902,2020,ED,defense,Randy Charlton,1481.0,1748.0,17.0,3499,0.0,0.0,0.0,0.0,0.0,72.04444444444444,77.85,55.3,47.900000000000006,75.61666666666666,,,,,,,,,84.1875,61.2,66.3529411764706,,,,,,2020,DE,76902,66.1,66.1
100749,2021,ED,defense,Grayson Murphy,3672.0,3946.0,56.0,8403,0.0,0.0,0.0,0.0,0.0,67.06842105263158,87.96315789473684,45.78947368421053,23.08421052631579,77.0,,,,,,,,,144.47368421052633,330.10526315789474,27.68421052631579,,,,,,2021,DE,100749,70.4,70.4
98178,2021,ED,defense,Jaylen Pate,1640.0,1970.0,26.0,3787,0.0,0.0,0.0,0.0,0.0,63.21052631578947,63.86842105263158,59.129999999999995,57.03157894736843,63.921052631578945,,,,,,,,,533.5294117647059,499.75,428.1111111111111,,,,,,2021,DE,98178,27.0,27.0
63872,2021,ED,defense,Kam Butler,4047.0,4449.0,15.0,9222,0.0,0.0,0.0,0.0,0.0,75.2421052631579,72.26842105263158,64.22631578947369,71.54736842105264,78.07894736842105,,,,,,,,,120.5,142.22222222222223,213.0,,,,,,2021,DE,63872,49.2,49.2
77133,2022,ED,defense,Patrick Joyner Jr.,2859.0,2985.0,141.0,6829,10.0,0.0,0.0,0.0,0.0,51.685,63.67999999999999,60.715789473684204,3.875,52.185,60.0,,,,,60.0,,,760.85,738.4444444444445,420.75,,,,,,2022,DE,77133,61.3,61.3
98604,2021,ED,defense,Marcus Bragg,1992.0,2315.0,93.0,4489,0.0,0.0,0.0,0.0,0.0,61.77894736842105,63.178947368421056,69.37894736842105,82.95263157894736,65.33684210526316,,,,,,,,,536.2,549.375,525.8461538461538,,,,,,2021,DE,98604,39.7,39.7
75742,2021,ED,defense,Solomon Byrd,2755.0,2733.0,71.0,5944,0.0,0.0,0.0,0.0,0.0,56.66842105263158,77.57368421052632,61.34736842105263,71.22105263157894,68.42105263157895,,,,,,,,,389.6842105263158,618.8333333333334,129.73684210526315,,,,,,2021,DE,75742,44.4,44.4
56862,2020,ED,defense,Arnold Ebiketie,2457.0,1735.0,105.0,5520,0.0,0.0,0.0,0.0,0.0,76.03999999999999,85.47333333333333,61.08571428571428,48.99333333333333,82.45333333333333,,,,,,,,,28.846153846153847,59.5,20.166666666666668,,,,,,2020,DE,56862,74.4,74.4
169977,2024,ED,defense,Matthew Fobbs-White,1655.0,1842.0,741.0,4390,0.0,0.0,0.0,0.0,0.0,66.53,80.58000000000001,54.415,65.35499999999999,73.045,,,,,,,110.0,,135.73333333333332,486.8888888888889,33.23076923076923,,,,,,2024,DPR,169977,70.1,70.1
147269,2024,ED,defense,Phillip Lee,2696.0,2053.0,812.0,6042,0.0,0.0,0.0,0.0,0.0,59.635000000000005,74.375,77.91499999999999,26.735000000000003,69.81,,,,,,,14.75,,308.45,617.3,139.57894736842104,,,,,,2024,DPR,147269,61.5,61.5
150853,2024,ED,defense,Eddie Walls III,2970.0,3565.0,152.0,7228,0.0,0.0,0.0,0.0,0.0,64.19500000000001,86.31,58.654999999999994,79.01,77.985,,,,,,,,,98.15,429.85,40.3,,,,,,2024,DPR,150853,57.8,57.8
174768,2024,ED,defense,Cian Slone,3000.0,3104.0,26.0,7148,0.0,0.0,0.0,0.0,0.0,60.11,71.045,67.17333333333333,69.655,68.16,,,,,,,,,492.6,685.2666666666667,281.625,,,,,,2024,DPR,174768,56.1,56.1
158699,2024,ED,defense,Gabe Kirschke,3558.0,4954.0,96.0,9336,0.0,0.0,0.0,0.0,0.0,72.51,70.11999999999999,63.24499999999999,73.71000000000001,74.385,,,,,,,,,167.5,200.6,243.95,,,,,,2024,DPR,158699,54.6,54.6
128416,2024,ED,defense,Sabastian Harsh,2766.0,2548.0,525.0,6409,0.0,0.0,0.0,0.0,0.0,73.33500000000001,72.5,65.375,2.8049999999999997,71.80499999999999,,,,,,,46.0,,247.05,177.95,186.4,,,,,,2024,DPR,128416,53.5,53.5
174925,2024,ED,defense,TJ Bush Jr.,3737.0,3965.0,92.0,8698,0.0,0.0,0.0,0.0,0.0,72.58,76.765,69.16,32.705,77.38,,,,,,,,,106.85,207.2,102.94736842105263,,,,,,2024,DPR,174925,51.8,51.8
100324,2024,ED,defense,Blaine Spires,1382.0,1852.0,35.0,3689,0.0,0.0,0.0,0.0,0.0,55.475,64.945,51.36,0.0,54.80499999999999,,,,,,,,,724.0,669.3333333333334,395.0833333333333,,,,,,2024,DPR,100324,46.0,46.0
147407,2024,ED,defense,Langston Hardy,3306.0,3173.0,1129.0,9829,0.0,0.0,7.0,0.0,0.0,69.215,61.05499999999999,65.925,87.81,68.275,,,60.5,,,60.0,30.894736842105264,,375.35,306.35,555.6666666666666,,,,,,2024,DPR,147407,45.5,45.5
128432,2024,ED,defense,Braden Siders,2374.0,1793.0,351.0,4931,0.0,0.0,0.0,0.0,0.0,66.725,63.48,63.11999999999999,83.88499999999999,67.72,,,,,,,,,382.3,385.75,468.7142857142857,,,,,,2024,DPR,128432,38.2,38.2
157215,2024,ED,defense,Nuer Gatkuoth,677.0,1056.0,66.0,1887,0.0,0.0,0.0,0.0,0.0,86.24666666666667,54.16,60.72666666666667,9.66,70.45333333333333,,,,,,,,,,,803.0,,,,,,2024,DPR,157215,28.9,28.9
145806,2023,ED,defense,Caiden Woullard,3836.0,5049.0,49.0,10079,0.0,0.0,0.0,0.0,0.0,64.35263157894737,79.80526315789473,65.4157894736842,77.14736842105263,76.42631578947368,,,,,,,,,133.21052631578948,449.10526315789474,78.38888888888889,,,,,,2023,DPR,145806,57.9,57.9
145655,2023,ED,defense,Cashius Howell,2764.0,2771.0,524.0,6524,0.0,0.0,0.0,0.0,0.0,60.4421052631579,84.83157894736841,36.921052631578945,23.24736842105263,65.52631578947368,,,,,,,,,474.05555555555554,594.3333333333334,49.25,,,,,,2023,DPR,145655,69.5,69.5
131903,2023,ED,defense,Cooper McDonald,3573.0,3968.0,1285.0,9714,0.0,0.0,0.0,0.0,0.0,70.46000000000001,69.685,64.17999999999999,24.759999999999998,69.31,,,,,,,51.85,,306.85,258.9,212.65,,,,,,2023,DPR,131903,35.8,35.8
144411,2023,ED,defense,Devean Deal,2234.0,2715.0,910.0,7320,0.0,0.0,7.0,0.0,0.0,67.58947368421053,72.73157894736842,67.17894736842106,36.752631578947366,70.9578947368421,,,63.8,,,60.0,38.93333333333333,,271.2105263157895,384.44444444444446,177.11111111111111,,,,,,2023,DPR,144411,54.6,54.6
97960,2023,ED,defense,Richard Kinley,2121.0,2339.0,127.0,4976,0.0,0.0,0.0,0.0,0.0,67.13157894736842,59.88421052631579,60.08571428571429,16.83684210526316,61.363157894736844,,,,,,,,,582.7857142857143,360.375,474.61538461538464,,,,,,2023,DPR,97960,42.6,42.6
145870,2023,ED,defense,George Gumbs Jr.,2442.0,2897.0,163.0,6725,7.0,0.0,14.0,0.0,0.0,62.27894736842105,58.91052631578947,75.6421052631579,67.06315789473685,64.8736842105263,60.0,,61.9,,,60.0,,,524.8333333333334,561.6470588235294,567.4444444444445,,,,,,2023,DPR,145870,34.5,34.5
144409,2023,ED,defense,Keith Cooper Jr.,2483.0,4510.0,0.0,7743,0.0,0.0,0.0,0.0,0.0,77.92105263157895,64.59473684210526,61.23529411764706,55.626315789473686,73.04736842105262,,,,,,,,,209.05263157894737,83.42105263157895,359.7894736842105,,,,,,2023,DPR,144409,36.8,36.8
156781,2023,ED,defense,Kenard Snyder,4296.0,4399.0,142.0,9485,0.0,0.0,0.0,0.0,0.0,78.87894736842105,70.8,63.47222222222222,72.08947368421053,78.51578947368421,,,,,,,,,98.26315789473684,70.42105263157895,214.35294117647058,,,,,,2023,DPR,156781,51.1,51.1
156660,2023,ED,defense,Keyron Crawford,3194.0,4063.0,17.0,7922,0.0,0.0,0.0,0.0,0.0,59.531578947368416,69.52105263157894,59.578947368421055,33.17894736842105,63.58947368421053,,,,,,,,,532.578947368421,615.0,235.68421052631578,,,,,,2023,DPR,156660,46.4,46.4
138455,2023,ED,defense,Mikail Kamara,3141.0,5384.0,321.0,9858,0.0,0.0,0.0,0.0,0.0,79.44736842105263,73.26842105263158,56.13157894736842,85.46315789473684,78.18947368421053,,,,,,,,,103.15789473684211,61.63157894736842,160.68421052631578,,,,,,2023,DPR,138455,55.1,55.1
145707,2023,ED,defense,Quindario Lee,2612.0,3017.0,0.0,6127,0.0,0.0,0.0,0.0,0.0,55.98333333333333,63.28333333333333,63.6,73.41666666666667,60.888888888888886,,,,,,,,,694.25,760.3333333333334,425.3529411764706,,,,,,2023,DPR,145707,32.6,32.6
62497,2021,ED,defense,Lonnie Phelps,1624.0,2513.0,101.0,5170,0.0,0.0,0.0,0.0,0.0,64.72105263157896,85.5,63.084210526315786,0.2473684210526316,75.41052631578947,,,,,,,,,145.3125,447.9230769230769,31.4,,,,,,2021,DE,62497,79.8,79.8
123287,2023,ED,defense,Tramel Logan,2600.0,3398.0,481.0,7088,0.0,0.0,0.0,0.0,0.0,70.5,74.51052631578948,66.88421052631578,41.94210526315789,74.3157894736842,,,,,,,,,179.21052631578948,261.22222222222223,139.78947368421052,,,,,,2023,DPR,123287,41.3,41.3
146179,2023,ED,defense,Tre Smith,4293.0,4151.0,28.0,8510,0.0,0.0,0.0,0.0,0.0,67.795,70.775,72.46000000000001,66.475,72.035,,,,,,,,,208.95,293.0,185.95,,,,,,2023,DPR,146179,54.6,54.6
145527,2023,ED,defense,Trey Moore,2584.0,3159.0,698.0,6863,0.0,0.0,0.0,0.0,0.0,58.36842105263158,78.71578947368421,72.05263157894737,88.7,74.48947368421052,,,,,,,20.363636363636363,,192.52631578947367,645.421052631579,109.21052631578948,,,,,,2023,DPR,145527,80.4,80.4
76957,2022,ED,defense,Andre Carter,4372.0,4737.0,205.0,9971,0.0,0.0,0.0,0.0,0.0,72.65789473684211,82.32631578947368,59.5,4.326315789473685,73.33157894736841,,,,,,,,,220.1578947368421,158.42105263157896,92.73684210526316,,,,,,2022,DPR,76957,78.8,78.8
77164,2022,ED,defense,Anthony Goodlow,4668.0,3937.0,0.0,9602,0.0,0.0,0.0,0.0,0.0,71.85263157894737,73.04736842105262,63.483333333333334,65.98421052631579,75.29473684210525,,,,,,,,,154.3684210526316,174.57894736842104,189.78947368421052,,,,,,2022,DPR,77164,51.4,51.4
77206,2022,ED,defense,Byron Vaughns,3500.0,3561.0,269.0,9324,20.0,0.0,7.0,0.0,0.0,64.16,76.9,74.605,17.065,71.49,60.0,,63.8,,,60.0,,,258.15,397.25,120.8,,,,9.714285714285714,,2022,DPR,77206,51.3,51.3
83724,2022,ED,defense,Daniel Grzesiak,5169.0,4796.0,313.0,12535,26.0,0.0,23.0,0.0,0.0,72.99,80.295,62.72105263157895,43.25,77.685,60.0,,79.59375,,,60.0,,,111.8,151.05,79.5,,,,3.4375,,2022,DPR,83724,75.4,75.4
125344,2022,ED,defense,Darian Varner,3512.0,3419.0,284.0,7510,0.0,0.0,0.0,0.0,0.0,68.58421052631579,69.47368421052632,53.77894736842105,85.89473684210526,70.07894736842105,,,,,,,,,319.6842105263158,335.44444444444446,281.10526315789474,,,,,,2022,DPR,125344,65.1,65.1
145374,2022,ED,defense,Deeve Harris,2074.0,2426.0,445.0,5208,0.0,0.0,0.0,0.0,0.0,55.48947368421052,65.53157894736842,57.34444444444445,68.55263157894737,59.95263157894736,,,,,,,,,660.1052631578947,649.3157894736842,406.3333333333333,,,,,,2022,DPR,145374,51.9,51.9
162609,2022,ED,defense,Eddie Kelly Jr.,2003.0,1916.0,96.0,4440,0.0,0.0,0.0,0.0,0.0,56.78947368421053,53.66315789473684,59.05555555555556,82.5578947368421,55.68947368421052,,,,,,,,,779.5882352941177,671.6875,809.3529411764706,,,,,,2022,DPR,162609,6.9,6.9
122248,2022,ED,defense,Jalen McLeod,1944.0,2651.0,390.0,5894,0.0,0.0,0.0,0.0,0.0,72.41578947368421,88.14736842105263,64.86315789473684,15.31578947368421,82.40526315789474,,,,,,,,,48.388888888888886,183.0,27.05263157894737,,,,,,2022,DPR,122248,86.8,86.8
102860,2022,ED,defense,Jamil Muhammad,3461.0,2415.0,965.0,8127,0.0,0.0,0.0,0.0,0.0,67.15263157894738,70.61578947368422,72.58947368421053,67.5,72.2578947368421,,,,,,,23.157894736842106,,237.73684210526315,358.89473684210526,252.1578947368421,,,,,,2022,DPR,102860,46.1,46.1
147092,2022,ED,defense,Josaiah Stewart,3092.0,3629.0,418.0,7829,0.0,0.0,0.0,0.0,0.0,65.65789473684211,77.19473684210527,61.849999999999994,79.63684210526316,73.76315789473684,,,,,,,,,206.57894736842104,406.7894736842105,143.38888888888889,,,,,,2022,DPR,147092,63.9,63.9
101405,2022,ED,defense,Noah Potter,2407.0,2010.0,17.0,4973,0.0,0.0,0.0,0.0,0.0,60.99473684210527,73.26842105263158,67.8157894736842,56.836842105263166,70.05263157894737,,,,,,,,,365.3888888888889,551.6666666666666,224.75,,,,,,2022,DPR,101405,48.9,48.9
77133,2022,ED,defense,Patrick Joyner Jr.,2859.0,2985.0,141.0,6829,10.0,0.0,0.0,0.0,0.0,51.685,63.67999999999999,60.715789473684204,3.875,52.185,60.0,,,,,60.0,,,760.85,738.4444444444445,420.75,,,,,,2022,DPR,77133,44.7,44.7
55198,2020,ED,defense,Jordan Strachan,2565.0,2903.0,1191.0,7198,0.0,0.0,0.0,0.0,0.0,74.13888888888889,81.08333333333333,51.18333333333333,34.93333333333333,72.71111111111111,,,,,,,63.333333333333336,,100.52941176470588,65.3076923076923,42.9375,,,,,,2020,DPR,55198,70.6,70.6
82430,2020,ED,defense,Mohamed Diallo,846.0,889.0,0.0,1892,0.0,0.0,0.0,0.0,0.0,82.64545454545454,69.33636363636364,60.15,81.14545454545454,81.4090909090909,,,,,,,,,46.285714285714285,17.857142857142858,148.75,,,,,,2020,DPR,82430,68.5,68.5
76902,2020,ED,defense,Randy Charlton,1481.0,1748.0,17.0,3499,0.0,0.0,0.0,0.0,0.0,72.04444444444444,77.85,55.3,47.900000000000006,75.61666666666666,,,,,,,,,84.1875,61.2,66.3529411764706,,,,,,2020,DPR,76902,72.2,72.2
100749,2021,ED,defense,Grayson Murphy,3672.0,3946.0,56.0,8403,0.0,0.0,0.0,0.0,0.0,67.06842105263158,87.96315789473684,45.78947368421053,23.08421052631579,77.0,,,,,,,,,144.47368421052633,330.10526315789474,27.68421052631579,,,,,,2021,DPR,100749,80.6,80.6
98178,2021,ED,defense,Jaylen Pate,1640.0,1970.0,26.0,3787,0.0,0.0,0.0,0.0,0.0,63.21052631578947,63.86842105263158,59.129999999999995,57.03157894736843,63.921052631578945,,,,,,,,,533.5294117647059,499.75,428.1111111111111,,,,,,2021,DPR,98178,19.9,19.9
63872,2021,ED,defense,Kam Butler,4047.0,4449.0,15.0,9222,0.0,0.0,0.0,0.0,0.0,75.2421052631579,72.26842105263158,64.22631578947369,71.54736842105264,78.07894736842105,,,,,,,,,120.5,142.22222222222223,213.0,,,,,,2021,DPR,63872,52.0,52.0
62497,2021,ED,defense,Lonnie Phelps,1624.0,2513.0,101.0,5170,0.0,0.0,0.0,0.0,0.0,64.72105263157896,85.5,63.084210526315786,0.2473684210526316,75.41052631578947,,,,,,,,,145.3125,447.9230769230769,31.4,,,,,,2021,DPR,62497,100.0,100.0
98604,2021,ED,defense,Marcus Bragg,1992.0,2315.0,93.0,4489,0.0,0.0,0.0,0.0,0.0,61.77894736842105,63.178947368421056,69.37894736842105,82.95263157894736,65.33684210526316,,,,,,,,,536.2,549.375,525.8461538461538,,,,,,2021,DPR,98604,34.3,34.3
75742,2021,ED,defense,Solomon Byrd,2755.0,2733.0,71.0,5944,0.0,0.0,0.0,0.0,0.0,56.66842105263158,77.57368421052632,61.34736842105263,71.22105263157894,68.42105263157895,,,,,,,,,389.6842105263158,618.8333333333334,129.73684210526315,,,,,,2021,DPR,75742,50.3,50.3
56862,2020,ED,defense,Arnold Ebiketie,2457.0,1735.0,105.0,5520,0.0,0.0,0.0,0.0,0.0,76.03999999999999,85.47333333333333,61.08571428571428,48.99333333333333,82.45333333333333,,,,,,,,,28.846153846153847,59.5,20.166666666666668,,,,,,2020,DPR,56862,75.4,75.4
174925,2024,ED,defense,TJ Bush Jr.,3737.0,3965.0,92.0,8698,0.0,0.0,0.0,0.0,0.0,72.58,76.765,69.16,32.705,77.38,,,,,,,,,106.85,207.2,102.94736842105263,,,,,,2024,DE,174925,55.6,55.6
156781,2023,ED,defense,Kenard Snyder,4296.0,4399.0,142.0,9485,0.0,0.0,0.0,0.0,0.0,78.87894736842105,70.8,63.47222222222222,72.08947368421053,78.51578947368421,,,,,,,,,98.26315789473684,70.42105263157895,214.35294117647058,,,,,,2023,DE,156781,59.6,59.6
147269,2024,ED,defense,Phillip Lee,2696.0,2053.0,812.0,6042,0.0,0.0,0.0,0.0,0.0,59.635000000000005,74.375,77.91499999999999,26.735000000000003,69.81,,,,,,,14.75,,308.45,617.3,139.57894736842104,,,,,,2024,DE,147269,52.7,52.7
169977,2024,ED,defense,Matthew Fobbs-White,1655.0,1842.0,741.0,4390,0.0,0.0,0.0,0.0,0.0,66.53,80.58000000000001,54.415,65.35499999999999,73.045,,,,,,,110.0,,135.73333333333332,486.8888888888889,33.23076923076923,,,,,,2024,DE,169977,52.2,52.2
174768,2024,ED,defense,Cian Slone,3000.0,3104.0,26.0,7148,0.0,0.0,0.0,0.0,0.0,60.11,71.045,67.17333333333333,69.655,68.16,,,,,,,,,492.6,685.2666666666667,281.625,,,,,,2024,DE,174768,52.1,52.1
150853,2024,ED,defense,Eddie Walls III,2970.0,3565.0,152.0,7228,0.0,0.0,0.0,0.0,0.0,64.19500000000001,86.31,58.654999999999994,79.01,77.985,,,,,,,,,98.15,429.85,40.3,,,,,,2024,DE,150853,51.9,51.9
158699,2024,ED,defense,Gabe Kirschke,3558.0,4954.0,96.0,9336,0.0,0.0,0.0,0.0,0.0,72.51,70.11999999999999,63.24499999999999,73.71000000000001,74.385,,,,,,,,,167.5,200.6,243.95,,,,,,2024,DE,158699,44.5,44.5
128416,2024,ED,defense,Sabastian Harsh,2766.0,2548.0,525.0,6409,0.0,0.0,0.0,0.0,0.0,73.33500000000001,72.5,65.375,2.8049999999999997,71.80499999999999,,,,,,,46.0,,247.05,177.95,186.4,,,,,,2024,DE,128416,54.8,54.8
100324,2024,ED,defense,Blaine Spires,1382.0,1852.0,35.0,3689,0.0,0.0,0.0,0.0,0.0,55.475,64.945,51.36,0.0,54.80499999999999,,,,,,,,,724.0,669.3333333333334,395.0833333333333,,,,,,2024,DE,100324,37.4,37.4
157215,2024,ED,defense,Nuer Gatkuoth,677.0,1056.0,66.0,1887,0.0,0.0,0.0,0.0,0.0,86.24666666666667,54.16,60.72666666666667,9.66,70.45333333333333,,,,,,,,,,,803.0,,,,,,2024,DE,157215,33.3,33.3
128432,2024,ED,defense,Braden Siders,2374.0,1793.0,351.0,4931,0.0,0.0,0.0,0.0,0.0,66.725,63.48,63.11999999999999,83.88499999999999,67.72,,,,,,,,,382.3,385.75,468.7142857142857,,,,,,2024,DE,128432,31.3,31.3
145806,2023,ED,defense,Caiden Woullard,3836.0,5049.0,49.0,10079,0.0,0.0,0.0,0.0,0.0,64.35263157894737,79.80526315789473,65.4157894736842,77.14736842105263,76.42631578947368,,,,,,,,,133.21052631578948,449.10526315789474,78.38888888888889,,,,,,2023,DE,145806,52.3,52.3
145655,2023,ED,defense,Cashius Howell,2764.0,2771.0,524.0,6524,0.0,0.0,0.0,0.0,0.0,60.4421052631579,84.83157894736841,36.921052631578945,23.24736842105263,65.52631578947368,,,,,,,,,474.05555555555554,594.3333333333334,49.25,,,,,,2023,DE,145655,59.1,59.1
131903,2023,ED,defense,Cooper McDonald,3573.0,3968.0,1285.0,9714,0.0,0.0,0.0,0.0,0.0,70.46000000000001,69.685,64.17999999999999,24.759999999999998,69.31,,,,,,,51.85,,306.85,258.9,212.65,,,,,,2023,DE,131903,39.4,39.4
144411,2023,ED,defense,Devean Deal,2234.0,2715.0,910.0,7320,0.0,0.0,7.0,0.0,0.0,67.58947368421053,72.73157894736842,67.17894736842106,36.752631578947366,70.9578947368421,,,63.8,,,60.0,38.93333333333333,,271.2105263157895,384.44444444444446,177.11111111111111,,,,,,2023,DE,144411,55.0,55.0
98162,2023,ED,defense,Elijah Alston,2436.0,2856.0,323.0,6339,0.0,0.0,0.0,0.0,0.0,67.49473684210527,80.93157894736842,89.86842105263158,75.70526315789475,86.51052631578948,,,,,,,,,46.8421052631579,328.6875,80.22222222222223,,,,,,2023,DE,98162,65.8,65.8
